category,confidence,food_id,food_name_jp,matched,no_match,reason
野菜類,high,06138,（だいこん類）　漬物　たくあん漬　塩押しだいこん漬,False,True,"Takuan is a traditional Japanese daikon pickle with unique fermentation/salt-curing process; no direct USDA equivalent exists - closest candidates (sauerkraut, pickled peppers) are different vegetables with different preservation methods and nutritional profiles"
野菜類,high,06139,（だいこん類）　漬物　たくあん漬　干しだいこん漬,False,True,"Takuan (干しだいこん漬) is a traditional Japanese pickled dried daikon radish with distinctive preparation, high salt content (2.5g/100g), and specific nutrient profile that has no direct equivalent in USDA database; closest candidates (leafy vegetables, root vegetables) differ significantly in food category, processing method, and nutrient composition"
野菜類,high,06142,（だいこん類）　漬物　みそ漬,False,True,Miso-pickled daikon (味噌漬) is a traditional Japanese fermented pickle with miso paste; no USDA database entry exists for this specific fermented vegetable product category or preparation method
野菜類,high,06148,たかな　たかな漬,False,True,"Takana (high mustard greens) pickled is a traditional Japanese pickled vegetable with no direct USDA equivalent; while candidates like broccoli leaves or spinach show similar energy/protein, the pickled preparation method and cultural specificity make this distinctly Japanese"
野菜類,high,06389,（たまねぎ類）　たまねぎ　りん茎　油いため　（あめ色たまねぎ）,False,True,"Caramelized onions (oil-fried) are a basic global vegetable preparation, but no USDA candidate matches the food concept (all candidates are potatoes, soups, or other vegetables) or nutrient profile (high K at 490mg, low carbs, specific to slowly caramelized onions)"
野菜類,high,06159,チコリ　若芽　生,False,True,"チコリ (chicory) young shoots/sprouts raw are a specific Japanese vegetable product; no USDA candidates match both the food concept (chicory sprouts) and nutrient profile, with closest being generic leafy vegetables that differ significantly in composition"
野菜類,high,06390,つるにんじん　根　生,False,True,"つるにんじん (Tsuru-ninjin/Apodanthera aspera) is a Japanese vine plant with tuberous root; exceptionally high fiber (17.1g) and iron (5.9mg) profile matches no common USDA vegetable, and this specialty root vegetable has no direct US equivalent in the database."
野菜類,high,06169,とうがらし　葉･果実　生,False,True,"とうがらし葉･果実生 (fresh chili pepper leaves and fruit) has no direct USDA equivalent; chili peppers are not commonly sold fresh as leaf vegetables in the US food supply, and no candidate matches the specific nutrient profile or food concept of this Japanese fresh chili product"
野菜類,high,06170,とうがらし　葉･果実　油いため,False,True,とうがらし (chili pepper) leaves and fruit stir-fried in oil is a Japan-specific prepared vegetable dish with no direct USDA equivalent; no candidates match both the raw ingredient (pepper leaves/fruits) and oil-stir-fried preparation method
野菜類,high,06171,とうがらし　果実　生,False,True,"Tōgarashi (Japanese chili pepper, fresh fruit) has no direct USDA match; closest candidates (tomatoes, beans) differ significantly in nutrients (especially fiber 10.3g, vitamin A 7700μg, vitamin C 120mg profile characteristic of fresh hot peppers), and no raw chili pepper entry exists in provided database"
野菜類,high,06172,とうがらし　果実　乾,False,True,"Dried red chili peppers (とうがらし) are a globally common ingredient, but no USDA candidate matches the dried whole fruit profile - candidates are processed products (ketchup, soups, gravies) or fresh vegetables with dramatically different nutrient profiles; dried chili peppers should exist in USDA database but are not represented in this candidate list"
野菜類,high,06178,（とうもろこし類）　スイートコーン　未熟種子　カーネル　冷凍,False,True,"Japanese item is frozen sweet corn kernels (未熟種子 = immature seeds); no USDA candidate matches frozen corn alone - candidates are either mixed vegetables (succotash with limas, corn with peppers) or other vegetables entirely, making a pure corn product unavailable in the provided USDA database"
野菜類,high,06182,（トマト類）　赤色トマト　果実　生,False,True,"Fresh raw tomatoes are not adequately represented in the USDA candidates; available options are canned/processed tomatoes or unrelated vegetables, making this a case where the Japanese item lacks a suitable US equivalent in the provided database"
野菜類,high,06370,（トマト類）　ドライトマト,False,True,"Dry tomato (ドライトマト) is a dehydrated tomato product with distinctive nutrient profile (high fiber 21.7g, high potassium 3200mg, moderate protein 14.2g) that does not match any USDA candidate; canned tomatoes (option 6) are too low in energy and nutrients due to water content, and no USDA dehydrated tomato entry exists in the candidates"
野菜類,high,06185,（トマト類）　加工品　トマトジュース　食塩添加,False,True,Tomato juice with added salt is a processed beverage product not represented in the USDA candidates; the closest tomato entry (canned diced tomatoes) has 5x higher energy and different nutrient profile unsuitable for juice matching
野菜類,high,06340,（トマト類）　加工品　トマトジュース　食塩無添加,False,True,"Tomato juice (no salt added) is not present in USDA candidates; closest option (canned diced tomatoes #8) has 4x higher energy, different processing, and added salt, making it unsuitable for matching a processed juice product"
野菜類,high,06188,とんぶり　ゆで,False,True,"Tonburi (Bassia scoparia seeds) is a Japan-specific vegetable product with no direct US equivalent; candidates are either nutritionally dissimilar (beans, peas, carrots) or incorrectly categorized (soups/gravies)"
野菜類,high,06191,（なす類）　なす　果実　生,False,True,"Eggplant (なす) is not adequately represented in the USDA candidates; all options are either other vegetable types (squash, cabbage, turnips, etc.) or processed products with significantly different nutritional profiles and no conceptual match to eggplant/aubergine."
野菜類,high,06342,（なす類）　なす　果実　油いため,False,True,"Oil-fried eggplant (なす油いため) is a prepared vegetable dish with high fat content (5.5g/100g) from cooking oil; no USDA candidate matches eggplant, and all vegetable options are either different vegetables or have incompatible nutrient profiles (too low in fat or wrong vegetable type)"
野菜類,high,06343,（なす類）　なす　果実　天ぷら,False,True,"Eggplant (nasu) tempura is a Japanese deep-fried vegetable dish with no direct USDA equivalent; candidates are onions, potatoes, and soups/gravies which are fundamentally different foods, not suitable substitutes"
野菜類,high,06194,（なす類）　べいなす　果実　素揚げ,False,True,"Beieggplant (bell eggplant) deep-fried is a specific Japanese vegetable preparation with high fat content (16.5g) from oil absorption; no USDA candidate matches this specific item - candidates are either wrong vegetable types, soups, or sauces rather than prepared eggplant."
